160.00,53.70
114.00,44.10
114.00,38.40
118.00,41.00
122.00,40.00
134.00,42.10
118.00,39.80
118.00,39.50
112.00,43.90
114.00,37.60
132.00,38.50
112.00,37.50
122.00,41.00
114.00,37.50
114.00,39.00
112.00,43.90
122.00,37.40
128.00,40.80
122.00,39.80
128.00,41.00
122.00,37.40
118.00,38.60
114.00,43.90
118.00,38.20
128.00,38.40
112.00,37.40
122.00,39.50
134.00,45.10
134.00,44.70
138.00,45.20
114.00,38.40
128.00,42.30
122.00,40.20
128.00,40.90
132.00,37.90
114.00,37.80
128.00,43.40
122.00,42.20
124.00,42.80
122.00,42.50
124.00,41.40
132.00,38.70
114.00,37.60
124.00,42.90
124.00,37.50
124.00,38.60
112.00,38.50
118.00,38.60
114.00,39.70
112.00,37.90
122.00,41.90
124.00,40.80
122.00,42.10
124.00,42.00
122.00,40.40
124.00,39.10
112.00,37.70
114.00,38.20
132.00,40.20
122.00,39.00
158.00,55.10
118.00,38.00
160.00,59.40
114.00,44.90
170.00,53.50
174.00,57.30
164.00,54.50
176.00,54.60
158.00,55.50
160.00,40.10
112.00,38.00
154.00,52.80
132.00,41.50
118.00,53.10
114.00,40.30
112.00,37.80
114.00,42.80
112.00,40.10
122.00,40.10
114.00,41.50
138.00,40.60
138.00,46.90
140.00,47.30
140.00,46.40
118.00,39.10
122.00,39.60
114.00,41.70
114.00,37.70
114.00,38.40
114.00,37.60
114.00,41.40
118.00,40.90
114.00,38.40
118.00,42.20
112.00,40.50
132.00,40.90
122.00,40.40
124.00,41.50
128.00,38.20
118.00,39.80
112.00,42.40
112.00,37.50
114.00,38.10
114.00,37.60
122.00,40.30
122.00,41.40
114.00,37.90
114.00,42.10
112.00,41.40
132.00,40.90
122.00,40.20
128.00,40.30
132.00,39.70
114.00,37.70
114.00,43.60
114.00,37.60
124.00,38.50
112.00,37.60
118.00,39.10
128.00,38.20
158.00,53.30
160.00,57.40
168.00,57.80
168.00,53.40
158.00,52.80
160.00,54.60
176.00,39.40
112.00,51.80
118.00,43.00
170.00,53.10
124.00,39.10
160.00,53.60
118.00,38.80
174.00,53.80
134.00,45.30
138.00,45.40
134.00,45.00
134.00,47.90
122.00,42.90
124.00,41.40
134.00,39.20
114.00,37.70
122.00,41.00
132.00,37.60
118.00,38.60
112.00,39.80
112.00,37.80
132.00,38.40
112.00,38.00
124.00,40.70
128.00,40.70
122.00,41.60
122.00,42.70
122.00,41.00
124.00,39.30
112.00,37.70
122.00,40.70
134.00,40.80
114.00,38.20
114.00,40.40
112.00,38.10
118.00,38.30
112.00,40.10
122.00,38.60
132.00,41.40
122.00,40.40
132.00,43.50
122.00,43.80
122.00,40.90
112.00,38.10
118.00,39.30
134.00,42.30
114.00,37.70
114.00,40.80
114.00,39.50
114.00,40.80
112.00,41.00
118.00,38.50
114.00,42.60
114.00,37.80
128.00,41.00
158.00,52.70
168.00,46.40
114.00,39.00
118.00,41.10
114.00,42.60
112.00,37.60
114.00,38.50
134.00,44.60
134.00,45.10
134.00,45.20
118.00,43.90
118.00,43.90
118.00,41.30
128.00,41.30
128.00,40.10
124.00,39.60
132.00,40.00
114.00,40.60
114.00,42.10
114.00,37.60
114.00,38.50
114.00,37.60
118.00,38.80
128.00,43.40
114.00,39.90
114.00,42.40
114.00,44.30
128.00,41.10
124.00,40.00
122.00,38.40
134.00,41.00
112.00,37.70
114.00,41.90
118.00,37.60
118.00,38.50
112.00,37.70
114.00,37.70
128.00,43.10
114.00,37.80
114.00,41.00
124.00,44.00
118.00,40.90
122.00,41.00
122.00,37.80
134.00,39.80
112.00,37.70
114.00,40.80
132.00,37.80
118.00,38.10
114.00,38.60
112.00,37.60
128.00,42.40
118.00,37.90
122.00,40.00
132.00,44.20
118.00,40.50
124.00,43.20
122.00,40.40
132.00,39.50
112.00,37.70
122.00,39.50
134.00,45.30
134.00,45.70
180.00,59.80
134.00,45.30
170.00,56.60
114.00,42.00
118.00,39.00
132.00,44.10
114.00,40.30
128.00,43.00
122.00,41.00
124.00,39.20
114.00,37.50
118.00,38.40
118.00,42.30
112.00,37.30
114.00,40.40
112.00,39.70
118.00,38.60
112.00,37.80
114.00,38.00
132.00,42.50
124.00,40.00
122.00,43.40
122.00,42.70
124.00,39.60
114.00,37.50
114.00,39.80
132.00,42.60
114.00,37.70
114.00,40.50
118.00,40.60
118.00,38.50
112.00,42.80
112.00,39.40
128.00,42.30
114.00,40.40
128.00,42.60
124.00,43.30
124.00,39.20
114.00,40.60
114.00,40.60
114.00,42.00
118.00,37.60
114.00,39.70
114.00,37.60
114.00,38.50
114.00,43.20
112.00,39.70
114.00,41.40
118.00,40.70
124.00,40.90
124.00,41.40
122.00,37.90
134.00,45.00
138.00,45.30
134.00,45.10
134.00,38.80
122.00,39.30
118.00,38.00
114.00,37.40
124.00,43.00
114.00,40.60
124.00,40.40
168.00,59.10
122.00,53.80
164.00,53.30
158.00,52.90
174.00,57.20
158.00,59.40
174.00,46.90
124.00,38.00
114.00,38.30
158.00,53.70
114.00,38.20
174.00,56.80
122.00,38.40
160.00,55.00
124.00,44.10
114.00,37.90
114.00,38.50
112.00,40.30
128.00,43.10
122.00,40.30
124.00,39.80
128.00,37.80
114.00,37.40
114.00,38.50
112.00,37.70
124.00,38.40
114.00,37.40
118.00,38.90
132.00,44.10
122.00,37.60
114.00,39.40
114.00,39.50
128.00,41.00
122.00,40.40
124.00,38.60
138.00,38.60
112.00,37.90
114.00,40.30
112.00,42.10
122.00,38.50
114.00,37.70
114.00,38.00
132.00,43.10
128.00,38.10
134.00,45.00
134.00,45.50
138.00,47.70
128.00,41.80
124.00,39.90
134.00,42.60
112.00,37.40
114.00,40.40
114.00,43.40
114.00,38.20
112.00,41.10
114.00,39.90
128.00,41.80
128.00,37.80
114.00,40.10
114.00,43.80
118.00,38.70
160.00,56.00
158.00,59.00
158.00,42.00
112.00,52.30
114.00,40.40
160.00,59.00
118.00,38.40
160.00,56.20
114.00,55.90
170.00,56.30
164.00,53.20
164.00,54.10
160.00,58.80
160.00,52.80
160.00,52.80
122.00,44.50
132.00,40.60
122.00,37.70
114.00,38.70
122.00,38.40
118.00,37.90
114.00,41.20
114.00,41.80
124.00,39.90
122.00,37.90
114.00,38.50
122.00,38.50
118.00,40.20
124.00,41.00
122.00,45.80
128.00,39.40
124.00,37.60
114.00,37.70
122.00,38.40
122.00,37.50
124.00,41.40
134.00,45.30
134.00,44.60
134.00,45.00
114.00,38.60
124.00,39.60
114.00,42.00
128.00,40.90
122.00,46.20
128.00,39.30
128.00,38.60
114.00,37.80
118.00,40.70
114.00,37.90
122.00,40.10
118.00,37.90
118.00,38.00
128.00,44.00
122.00,37.60
118.00,40.80
112.00,40.30
128.00,41.20
122.00,40.20
128.00,37.60
176.00,38.80
114.00,37.90
160.00,55.50
114.00,42.50
118.00,38.60
134.00,37.50
118.00,37.70
132.00,42.60
124.00,37.50
114.00,40.80
114.00,43.30
124.00,41.10
122.00,40.80
122.00,37.80
134.00,38.30
112.00,37.90
114.00,40.50
114.00,43.60
114.00,38.30
114.00,38.50
112.00,38.80
128.00,42.00
128.00,37.30
114.00,39.90
114.00,43.90
118.00,40.10
124.00,43.70
122.00,38.90
132.00,41.30
112.00,37.30
114.00,39.30
134.00,45.20
134.00,45.00
134.00,45.00
114.00,44.30
128.00,41.90
134.00,38.80
118.00,38.80
118.00,44.30
118.00,40.60
124.00,43.90
122.00,45.50
124.00,40.50
112.00,37.60
114.00,38.40
122.00,43.90
118.00,37.50
114.00,42.40
112.00,38.50
122.00,39.60
124.00,37.20
114.00,37.80
122.00,43.60
128.00,40.50
128.00,40.90
